"country","scenario","species","crop","variable","units","y_2014","y_2015","y_2016","y_2017","y_2018"
0,0,"0","0","Potassium chloride (muriate of potash) (MOP)","Fraction leached","0.3","0.3","0.3","0.3","0.3"
0,0,"0","0","Potassium chloride (muriate of potash) (MOP)","kg NH3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium chloride (muriate of potash) (MOP)","kg HNO3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium chloride (muriate of potash) (MOP)","kg urea req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium chloride (muriate of potash) (MOP)","kg ammonium nitrate req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium chloride (muriate of potash) (MOP)","kg map req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium chloride (muriate of potash) (MOP)","kg dap req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium chloride (muriate of potash) (MOP)","conversion tonnes N to tonnes fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium nitrate","Tonnes","0","0","0","0","0"
0,0,"0","0","Potassium nitrate","Tonnes N","0","0","0","0","0"
0,0,"0","0","Potassium nitrate","NH3 EF kg NH3 kg N-1","0.022","0.022","0","0","0"
0,0,"0","0","Potassium nitrate","NO EF kg NO2 kg N-1","0.04","0.04","0.04","0.04","0.04"
0,0,"0","0","Potassium nitrate","N2O direct EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Potassium nitrate","N2O indirect vol EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Potassium nitrate","N2O indirect leach EF kg N2O kg N-1","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143"
0,0,"0","0","Potassium nitrate","Fraction leached","0.3","0.3","0.3","0.3","0.3"
0,0,"0","0","Potassium nitrate","kg NH3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium nitrate","kg HNO3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium nitrate","kg urea req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium nitrate","kg ammonium nitrate req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium nitrate","kg map req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium nitrate","kg dap req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium nitrate","conversion tonnes N to tonnes fertiliser","7.14","7.14","7.14","7.14","7.14"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","Tonnes","6243","6243","6243","6243","6243"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","Tonnes N","0","0","0","0","0"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","NH3 EF kg NH3 kg N-1","0","0","0","0","0"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","NO EF kg NO2 kg N-1","0.04","0.04","0.04","0.04","0.04"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","N2O direct EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","N2O indirect vol EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","N2O indirect leach EF kg N2O kg N-1","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","Fraction leached","0.3","0.3","0.3","0.3","0.3"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","kg NH3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","kg HNO3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","kg urea req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","kg ammonium nitrate req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","kg map req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","kg dap req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","conversion tonnes N to tonnes fertiliser","0","0","0","0","0"
0,0,"0","0","Sodium nitrate","Tonnes","0","0","0","0","0"
0,0,"0","0","Sodium nitrate","Tonnes N","0","0","0","0","0"
0,0,"0","0","Sodium nitrate","NH3 EF kg NH3 kg N-1","0.014","0.014","0","0","0"
0,0,"0","0","Sodium nitrate","NO EF kg NO2 kg N-1","0.04","0.04","0.04","0.04","0.04"
0,0,"0","0","Sodium nitrate","N2O direct EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Sodium nitrate","N2O indirect vol EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Sodium nitrate","N2O indirect leach EF kg N2O kg N-1","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143"
0,0,"0","0","Sodium nitrate","Fraction leached","0.3","0.3","0.3","0.3","0.3"
0,0,"0","0","Sodium nitrate","kg NH3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Sodium nitrate","kg HNO3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Sodium nitrate","kg urea req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Sodium nitrate","kg ammonium nitrate req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Sodium nitrate","kg map req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Sodium nitrate","kg dap req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Sodium nitrate","conversion tonnes N to tonnes fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates above 35%","Tonnes","32474","32474","32474","32474","32474"
0,0,"0","0","Superphosphates above 35%","Tonnes N","0","0","0","0","0"
0,0,"0","0","Superphosphates above 35%","NH3 EF kg NH3 kg N-1","0","0","0","0","0"
0,0,"0","0","Superphosphates above 35%","NO EF kg NO2 kg N-1","0.04","0.04","0.04","0.04","0.04"
0,0,"0","0","Superphosphates above 35%","N2O direct EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Superphosphates above 35%","N2O indirect vol EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Superphosphates above 35%","N2O indirect leach EF kg N2O kg N-1","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143"
0,0,"0","0","Superphosphates above 35%","Fraction leached","0.3","0.3","0.3","0.3","0.3"
0,0,"0","0","Superphosphates above 35%","kg NH3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates above 35%","kg HNO3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates above 35%","kg urea req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates above 35%","kg ammonium nitrate req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates above 35%","kg map req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates above 35%","kg dap req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates above 35%","conversion tonnes N to tonnes fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates, other","Tonnes","0","0","0","0","0"
0,0,"0","0","Superphosphates, other","Tonnes N","0","0","0","0","0"
0,0,"0","0","Superphosphates, other","NH3 EF kg NH3 kg N-1","0","0","0","0","0"
0,0,"0","0","Superphosphates, other","NO EF kg NO2 kg N-1","0.04","0.04","0.04","0.04","0.04"
0,0,"0","0","Superphosphates, other","N2O direct EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Superphosphates, other","N2O indirect vol EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Superphosphates, other","N2O indirect leach EF kg N2O kg N-1","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143"
0,0,"0","0","Superphosphates, other","Fraction leached","0.3","0.3","0.3","0.3","0.3"
0,0,"0","0","Superphosphates, other","kg NH3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates, other","kg HNO3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates, other","kg urea req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates, other","kg ammonium nitrate req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates, other","kg map req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates, other","kg dap req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Superphosphates, other","conversion tonnes N to tonnes fertiliser","0","0","0","0","0"
0,0,"0","0","Urea","Tonnes","242761","242761","242761","242761","242761"
0,0,"0","0","Urea","Tonnes N","111670.06","111670.06","111670.06","111670.06","111670.06"
0,0,"0","0","Urea","NH3 EF kg NH3 kg N-1","0.159","0.159","0","0","0"
0,0,"0","0","Urea","NO EF kg NO2 kg N-1","0.04","0.04","0.04","0.04","0.04"
0,0,"0","0","Urea","N2O direct EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Urea","N2O indirect vol EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Urea","N2O indirect leach EF kg N2O kg N-1","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143"
0,0,"0","0","Urea","Fraction leached","0.3","0.3","0.3","0.3","0.3"
0,0,"0","0","Urea","kg NH3 req per tonne fertiliser","567","567","567","567","567"
0,0,"0","0","Urea","kg HNO3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Urea","kg urea req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Urea","kg ammonium nitrate req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Urea","kg map req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Urea","kg dap req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Urea","conversion tonnes N to tonnes fertiliser","2.17","2.17","2.17","2.17","2.17"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","Tonnes","0","0","0","0","0"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","Tonnes N","0","0","0","0","0"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","NH3 EF kg NH3 kg N-1","0.1","0.1","0","0","0"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","NO EF kg NO2 kg N-1","0.04","0.04","0.04","0.04","0.04"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","N2O direct EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","N2O indirect vol EF kg N2O kg N-1","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857","0.0157142857142857"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","N2O indirect leach EF kg N2O kg N-1","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143","0.0117857142857143"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","Fraction leached","0.3","0.3","0.3","0.3","0.3"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","kg NH3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","kg HNO3 req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","kg urea req per tonne fertiliser","348","348","348","348","348"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","kg ammonium nitrate req per tonne fertiliser","457","457","457","457","457"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","kg map req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","kg dap req per tonne fertiliser","0","0","0","0","0"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","conversion tonnes N to tonnes fertiliser","3.33","3.33","3.33","3.33","3.33"
0,0,"0","0","Ammonia, anhydrous","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Ammonium nitrate (AN)","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Ammonium sulphate","fraction total Tonnes N","4.09599066085233e-05","4.09599066085233e-05","4.09599066085233e-05","4.09599066085233e-05","4.09599066085233e-05"
0,0,"0","0","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","fraction total Tonnes N","3.12075478922083e-05","3.12075478922083e-05","3.12075478922083e-05","3.12075478922083e-05","3.12075478922083e-05"
0,0,"0","0","Diammonium phosphate (DAP)","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Fertilizers n.e.c.","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Monoammonium phosphate (MAP)","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","NPK fertilizers","fraction total Tonnes N","0.193226734032589","0.193226734032589","0.193226734032589","0.193226734032589","0.193226734032589"
0,0,"0","0","Other nitrogenous fertilizers, n.e.c.","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Other NK compounds","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Other NP compounds","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Other phosphatic fertilizers, n.e.c.","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Other potassic fertilizers, n.e.c.","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Phosphate rock","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","PK compounds","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Potassium chloride (muriate of potash) (MOP)","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Potassium nitrate","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Potassium sulphate (sulphate of potash) (SOP)","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Sodium nitrate","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Superphosphates above 35%","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Superphosphates, other","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Urea","fraction total Tonnes N","0.80670109851291","0.80670109851291","0.80670109851291","0.80670109851291","0.80670109851291"
0,0,"0","0","Urea and ammonium nitrate solutions (UAN)","fraction total Tonnes N","0","0","0","0","0"
0,0,"0","0","Fertiliser Applied","kg N y-1","138428050","138428050","138428050","138428050","138428050"
0,0,"0","0","Fertiliser Applied to Grassland","fraction","0.2","0.2","0.2","0.2","0.2"
0,0,"0","0","Fertiliser Applied to Cropland","kg N y-1","110742440","110742440","110742440","110742440","110742440"
0,0,"0","0","Fertiliser Applied to Grassland","kg N y-1","27685610","27685610","27685610","27685610","27685610"
0,0,"0","0","Fertiliser Applied to Cropland","kg N ha-1 y-1","2.7343812345679","2.7343812345679","2.7343812345679","2.7343812345679","2.7343812345679"
0,0,"0","0","Fertiliser Applied to Grassland","kg N ha-1 y-1","0.989823685485189","0.984078084706694","0.978398936466859","0.972785104786869","0.967235256406897"
0,0,"0","0","Slurry manure Applied to Cropland","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"0","0","Solid manure Applied to Cropland","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"0","0","Manure slurry NH3 ef","kg N kg tAN-1","0.55","0.55","0.55","0.55","0.55"
0,0,"0","0","Manure solid NH3 ef","kg N kg tAN-1","0.68","0.68","0.68","0.68","0.68"
0,0,"0","0","Manure graze NH3 ef","kg N kg tAN-1","0.14","0.14","0.14","0.14","0.14"
0,0,"0","0","Manure slurry NO ef","kg N kg tAN-1","0.04","0.04","0.04","0.04","0.04"
0,0,"0","0","Manure solid NO ef","kg N kg tAN-1","0.04","0.04","0.04","0.04","0.04"
0,0,"0","0","Manure graze NO ef","kg N kg tAN-1","0.04","0.04","0.04","0.04","0.04"
0,0,"0","0","Manure slurry N2O direct ef","kg NO2 kg tAN-1","0.01","0.01","0.01","0.01","0.01"
0,0,"0","0","Manure solid N2O direct ef","kg NO2 kg tAN-1","0.01","0.01","0.01","0.01","0.01"
0,0,"0","0","Manure graze N2O direct ef","kg NO2 kg tAN-1","0.01","0.01","0.01","0.01","0.01"
0,0,"0","0","Manure slurry N2O vol ef","kg N kg tAN-1","0.01","0.01","0.01","0.01","0.01"
0,0,"0","0","Manure solid N2O vol ef","kg N kg tAN-1","0.01","0.01","0.01","0.01","0.01"
0,0,"0","0","Manure graze N2O vol ef","kg N kg tAN-1","0.01","0.01","0.01","0.01","0.01"
0,0,"0","0","Manure slurry N2O leach ef","kg N kg tAN-1","0.0075","0.0075","0.0075","0.0075","0.0075"
0,0,"0","0","Manure solid N2O leach ef","kg N kg tAN-1","0.0075","0.0075","0.0075","0.0075","0.0075"
0,0,"0","0","Manure graze N2O leach ef","kg N kg tAN-1","0.0075","0.0075","0.0075","0.0075","0.0075"
0,0,"0","0","Manure slurry frac leach","kg N kg tAN-1","0.3","0.3","0.3","0.3","0.3"
0,0,"0","0","Manure solid frac leach","kg N kg tAN-1","0.3","0.3","0.3","0.3","0.3"
0,0,"0","0","Manure graze frac leach","kg N kg tAN-1","0.3","0.3","0.3","0.3","0.3"
0,0,"0","0","Ammonia inputs for nitric acid production","kg NH3 tonne nitric acid-1","270","270","270","270","270"
0,0,"0","0","nitric acid N2O ef","kg N2O tonne nitric acid-1","4.6","4.6","4.6","4.6","4.6"
0,0,"0","0","NH3 prod energy input","GJ tonne-1 NH3","41.5","41.5","41.5","41.5","41.5"
0,0,"0","0","NH3 prod gas prop","GJ tonne-1 NH3","0.707","0.707","0.707","0.707","0.707"
0,0,"0","0","NH3 prod oil prop","GJ tonne-1 NH3","0.82","0.82","0.82","0.82","0.82"
0,0,"0","0","NH3 prod coal prop","GJ tonne-1 NH3","0.21","0.21","0.21","0.21","0.21"
0,0,"0","0","ammonia gas CO2 ef","kg TJ-1","56100","56100","56100","56100","56100"
0,0,"0","0","ammonia gas CO ef","kg TJ-1","29","29","29","29","29"
0,0,"0","0","ammonia gas NOx ef","kg TJ-1","74","74","74","74","74"
0,0,"0","0","ammonia gas SO2 ef","kg TJ-1","0","0","0","0","0"
0,0,"0","0","ammonia gas NMVOC ef","kg TJ-1","23","23","23","23","23"
0,0,"0","0","ammonia gas NH3 ef","kg TJ-1","0","0","0","0","0"
0,0,"0","0","ammonia gas PM10 ef","kg TJ-1","0.78","0.78","0.78","0.78","0.78"
