"country","year","sector","subsector","species","mgmt","animal","pollutant","units","value"
"Nigeria",2018,"crops","crop residue burning","Roots, Other",NA,NA,"CO","kg y-1",1212491.3176875
"Nigeria",2018,"crops","crop residue burning","Roots, Other",NA,NA,"NOx","kg y-1",41810.0454375
"Nigeria",2018,"crops","crop residue burning","Roots, Other",NA,NA,"SO2","kg y-1",8725.5747
"Nigeria",2018,"crops","crop residue burning","Roots, Other",NA,NA,"NMVOC","kg y-1",9089.14031250001
"Nigeria",2018,"crops","crop residue burning","Roots, Other",NA,NA,"NH3","kg y-1",43627.8735
"Nigeria",2018,"crops","crop residue burning","Roots, Other",NA,NA,"PM10","kg y-1",103616.1995625
"Nigeria",2018,"crops","crop residue burning","Roots, Other",NA,NA,"PM2.5","kg y-1",98162.7153750001
"Nigeria",2018,"crops","crop residue burning","Roots, Other",NA,NA,"BC","kg y-1",9089.14031250001
"Nigeria",2018,"crops","crop residue burning","Roots, Other",NA,NA,"OC","kg y-1",59988.3260625
"Nigeria",2018,"crops","crop residue burning","Roots, Other",NA,NA,"CH4","kg y-1",49081.3576875
"Nigeria",2018,"crops","crop residue burning","Rye and products",NA,NA,"CO","kg y-1",14.674
"Nigeria",2018,"crops","crop residue burning","Rye and products",NA,NA,"NOx","kg y-1",0.506
"Nigeria",2018,"crops","crop residue burning","Rye and products",NA,NA,"SO2","kg y-1",0.1056
"Nigeria",2018,"crops","crop residue burning","Rye and products",NA,NA,"NMVOC","kg y-1",0.11
"Nigeria",2018,"crops","crop residue burning","Rye and products",NA,NA,"NH3","kg y-1",0.528
"Nigeria",2018,"crops","crop residue burning","Rye and products",NA,NA,"PM10","kg y-1",1.254
"Nigeria",2018,"crops","crop residue burning","Rye and products",NA,NA,"PM2.5","kg y-1",1.188
"Nigeria",2018,"crops","crop residue burning","Rye and products",NA,NA,"BC","kg y-1",0.11
"Nigeria",2018,"crops","crop residue burning","Rye and products",NA,NA,"OC","kg y-1",0.726
"Nigeria",2018,"crops","crop residue burning","Rye and products",NA,NA,"CH4","kg y-1",0.594
"Nigeria",2018,"crops","crop residue burning","Sesame seed",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesame seed",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesame seed",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesame seed",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesame seed",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesame seed",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesame seed",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesame seed",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesame seed",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesame seed",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesameseed Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesameseed Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesameseed Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesameseed Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesameseed Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesameseed Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesameseed Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesameseed Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesameseed Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sesameseed Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sorghum and products",NA,NA,"CO","kg y-1",86919987.7632038
"Nigeria",2018,"crops","crop residue burning","Sorghum and products",NA,NA,"NOx","kg y-1",2997240.95735186
"Nigeria",2018,"crops","crop residue burning","Sorghum and products",NA,NA,"SO2","kg y-1",625511.156316909
"Nigeria",2018,"crops","crop residue burning","Sorghum and products",NA,NA,"NMVOC","kg y-1",651574.121163447
"Nigeria",2018,"crops","crop residue burning","Sorghum and products",NA,NA,"NH3","kg y-1",3127555.78158455
"Nigeria",2018,"crops","crop residue burning","Sorghum and products",NA,NA,"PM10","kg y-1",7427944.9812633
"Nigeria",2018,"crops","crop residue burning","Sorghum and products",NA,NA,"PM2.5","kg y-1",7037000.50856523
"Nigeria",2018,"crops","crop residue burning","Sorghum and products",NA,NA,"BC","kg y-1",651574.121163447
"Nigeria",2018,"crops","crop residue burning","Sorghum and products",NA,NA,"OC","kg y-1",4300389.19967875
"Nigeria",2018,"crops","crop residue burning","Sorghum and products",NA,NA,"CH4","kg y-1",3518500.25428261
"Nigeria",2018,"crops","crop residue burning","Soyabean Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Soyabean Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Soyabean Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Soyabean Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Soyabean Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Soyabean Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Soyabean Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Soyabean Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Soyabean Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Soyabean Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Soyabeans",NA,NA,"CO","kg y-1",8248287.87664688
"Nigeria",2018,"crops","crop residue burning","Soyabeans",NA,NA,"NOx","kg y-1",284423.719884375
"Nigeria",2018,"crops","crop residue burning","Soyabeans",NA,NA,"SO2","kg y-1",59357.993715
"Nigeria",2018,"crops","crop residue burning","Soyabeans",NA,NA,"NMVOC","kg y-1",61831.243453125
"Nigeria",2018,"crops","crop residue burning","Soyabeans",NA,NA,"NH3","kg y-1",296789.968575
"Nigeria",2018,"crops","crop residue burning","Soyabeans",NA,NA,"PM10","kg y-1",704876.175365625
"Nigeria",2018,"crops","crop residue burning","Soyabeans",NA,NA,"PM2.5","kg y-1",667777.42929375
"Nigeria",2018,"crops","crop residue burning","Soyabeans",NA,NA,"BC","kg y-1",61831.243453125
"Nigeria",2018,"crops","crop residue burning","Soyabeans",NA,NA,"OC","kg y-1",408086.206790625
"Nigeria",2018,"crops","crop residue burning","Soyabeans",NA,NA,"CH4","kg y-1",333888.714646875
"Nigeria",2018,"crops","crop residue burning","Sugar (Raw Equivalent)",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar (Raw Equivalent)",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar (Raw Equivalent)",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar (Raw Equivalent)",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar (Raw Equivalent)",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar (Raw Equivalent)",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar (Raw Equivalent)",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar (Raw Equivalent)",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar (Raw Equivalent)",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar (Raw Equivalent)",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar beet",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar beet",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar beet",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar beet",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar beet",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar beet",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar beet",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar beet",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar beet",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar beet",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar cane",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar cane",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar cane",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar cane",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar cane",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar cane",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar cane",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar cane",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar cane",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sugar cane",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflower seed",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflower seed",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflower seed",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflower seed",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflower seed",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflower seed",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflower seed",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflower seed",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflower seed",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflower seed",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflowerseed Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflowerseed Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflowerseed Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflowerseed Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflowerseed Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflowerseed Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflowerseed Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflowerseed Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflowerseed Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sunflowerseed Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Sweet potatoes",NA,NA,"CO","kg y-1",1478318.1646875
"Nigeria",2018,"crops","crop residue burning","Sweet potatoes",NA,NA,"NOx","kg y-1",50976.4884375001
"Nigeria",2018,"crops","crop residue burning","Sweet potatoes",NA,NA,"SO2","kg y-1",10638.5715
"Nigeria",2018,"crops","crop residue burning","Sweet potatoes",NA,NA,"NMVOC","kg y-1",11081.8453125
"Nigeria",2018,"crops","crop residue burning","Sweet potatoes",NA,NA,"NH3","kg y-1",53192.8575000001
"Nigeria",2018,"crops","crop residue burning","Sweet potatoes",NA,NA,"PM10","kg y-1",126333.0365625
"Nigeria",2018,"crops","crop residue burning","Sweet potatoes",NA,NA,"PM2.5","kg y-1",119683.929375
"Nigeria",2018,"crops","crop residue burning","Sweet potatoes",NA,NA,"BC","kg y-1",11081.8453125
"Nigeria",2018,"crops","crop residue burning","Sweet potatoes",NA,NA,"OC","kg y-1",73140.1790625001
"Nigeria",2018,"crops","crop residue burning","Sweet potatoes",NA,NA,"CH4","kg y-1",59841.9646875001
"Nigeria",2018,"crops","crop residue burning","Tea (including mate)",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tea (including mate)",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tea (including mate)",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tea (including mate)",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tea (including mate)",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tea (including mate)",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tea (including mate)",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tea (including mate)",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tea (including mate)",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tea (including mate)",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tomatoes and products",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tomatoes and products",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tomatoes and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tomatoes and products",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tomatoes and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tomatoes and products",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tomatoes and products",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tomatoes and products",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tomatoes and products",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Tomatoes and products",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Vegetables, Other",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Vegetables, Other",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Vegetables, Other",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Vegetables, Other",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Vegetables, Other",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Vegetables, Other",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Vegetables, Other",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Vegetables, Other",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Vegetables, Other",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Vegetables, Other",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Wheat and products",NA,NA,"CO","kg y-1",1246928.85472748
"Nigeria",2018,"crops","crop residue burning","Wheat and products",NA,NA,"NOx","kg y-1",42997.5467147408
"Nigeria",2018,"crops","crop residue burning","Wheat and products",NA,NA,"SO2","kg y-1",9347.29276407409
"Nigeria",2018,"crops","crop residue burning","Wheat and products",NA,NA,"NMVOC","kg y-1",9347.29276407409
"Nigeria",2018,"crops","crop residue burning","Wheat and products",NA,NA,"NH3","kg y-1",44867.0052675556
"Nigeria",2018,"crops","crop residue burning","Wheat and products",NA,NA,"PM10","kg y-1",106559.137510445
"Nigeria",2018,"crops","crop residue burning","Wheat and products",NA,NA,"PM2.5","kg y-1",100950.761852
"Nigeria",2018,"crops","crop residue burning","Wheat and products",NA,NA,"BC","kg y-1",9347.29276407409
"Nigeria",2018,"crops","crop residue burning","Wheat and products",NA,NA,"OC","kg y-1",61692.132242889
"Nigeria",2018,"crops","crop residue burning","Wheat and products",NA,NA,"CH4","kg y-1",50475.3809260001
"Nigeria",2018,"crops","crop residue burning","Yams",NA,NA,"CO","kg y-1",11253553.6731875
"Nigeria",2018,"crops","crop residue burning","Yams",NA,NA,"NOx","kg y-1",388053.574937499
"Nigeria",2018,"crops","crop residue burning","Yams",NA,NA,"SO2","kg y-1",80985.0938999998
"Nigeria",2018,"crops","crop residue burning","Yams",NA,NA,"NMVOC","kg y-1",84359.4728124998
"Nigeria",2018,"crops","crop residue burning","Yams",NA,NA,"NH3","kg y-1",404925.469499999
"Nigeria",2018,"crops","crop residue burning","Yams",NA,NA,"PM10","kg y-1",961697.990062498
"Nigeria",2018,"crops","crop residue burning","Yams",NA,NA,"PM2.5","kg y-1",911082.306374998
"Nigeria",2018,"crops","crop residue burning","Yams",NA,NA,"BC","kg y-1",84359.4728124998
"Nigeria",2018,"crops","crop residue burning","Yams",NA,NA,"OC","kg y-1",556772.520562499
"Nigeria",2018,"crops","crop residue burning","Yams",NA,NA,"CH4","kg y-1",455541.153187499
"Nigeria",2018,"crops","machinery diesel consumption","Apples and products",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Apples and products",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Apples and products",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Apples and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Apples and products",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Apples and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Apples and products",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Apples and products",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Apples and products",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Apples and products",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Apples and products",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Bananas",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Bananas",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Bananas",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Bananas",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Bananas",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Bananas",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Bananas",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Bananas",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Bananas",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Bananas",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Bananas",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Barley and products",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Barley and products",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Barley and products",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Barley and products",NA,NA,"SO2","kg y-1",0
